event_type,severity,country,hour_of_day,is_attack_event,is_business_hours
malware_alert,critical,US,13,True,True
brute_force_attempt,high,US,15,True,True
successful_login,medium,BR,16,False,True
failed_login,low,AU,12,False,True
successful_login,medium,DE,11,False,True
suspicious_ip_activity,critical,US,17,True,False
malware_alert,low,US,18,True,False
successful_login,high,US,20,False,False
successful_login,medium,IN,19,False,False
successful_login,medium,US,6,False,False
vpn_login,low,GB,10,False,True
failed_login,medium,AU,18,False,False
suspicious_ip_activity,low,DE,16,True,True
brute_force_attempt,high,DE,4,True,False
privilege_escalation,medium,DE,20,True,False
vpn_login,low,DE,21,False,False
account_lockout,medium,JP,18,False,False
account_lockout,medium,JP,16,False,True
account_lockout,low,GB,3,False,False
malware_alert,critical,AU,15,True,True
vpn_login,high,US,21,False,False
account_lockout,medium,JP,18,False,False
brute_force_attempt,high,US,20,True,False
successful_login,critical,US,19,False,False
vpn_login,medium,US,17,False,False
account_lockout,low,AU,15,False,True
suspicious_ip_activity,medium,JP,13,True,True
vpn_login,low,GB,14,False,True
successful_login,high,IN,18,False,False
suspicious_ip_activity,critical,US,21,True,False
account_lockout,medium,US,20,False,False
failed_login,medium,JP,7,False,False
suspicious_ip_activity,critical,JP,18,True,False
failed_login,medium,US,8,False,False
vpn_login,critical,DE,17,False,False
brute_force_attempt,critical,AU,17,True,False
brute_force_attempt,critical,US,21,True,False
failed_login,low,FR,20,False,False
successful_login,high,FR,17,False,False
account_lockout,medium,IN,21,False,False
failed_login,low,IN,21,False,False
privilege_escalation,critical,US,3,True,False
brute_force_attempt,high,GB,19,True,False
failed_login,critical,FR,19,False,False
privilege_escalation,critical,FR,23,True,False
failed_login,low,JP,16,False,True
account_lockout,medium,US,18,False,False
vpn_login,medium,BR,11,False,True
privilege_escalation,critical,US,9,True,True
vpn_login,medium,US,15,False,True
brute_force_attempt,critical,US,20,True,False
suspicious_ip_activity,high,US,18,True,False
vpn_login,low,DE,19,False,False
failed_login,medium,US,2,False,False
suspicious_ip_activity,high,GB,21,True,False
successful_login,medium,US,17,False,False
account_lockout,medium,AU,14,False,True
malware_alert,low,US,18,True,False
successful_login,high,US,11,False,True
failed_login,medium,CA,6,False,False
failed_login,low,US,4,False,False
vpn_login,low,AU,22,False,False
failed_login,low,US,15,False,True
brute_force_attempt,high,US,17,True,False
brute_force_attempt,critical,US,18,True,False
failed_login,high,GB,22,False,False
successful_login,medium,FR,19,False,False
privilege_escalation,high,FR,21,True,False
failed_login,high,US,17,False,False
successful_login,high,US,9,False,True
successful_login,medium,GB,22,False,False
suspicious_ip_activity,low,DE,18,True,False
vpn_login,medium,US,20,False,False
brute_force_attempt,low,US,21,True,False
successful_login,medium,GB,19,False,False
vpn_login,medium,DE,20,False,False
successful_login,low,CA,7,False,False
failed_login,high,US,19,False,False
successful_login,low,US,19,False,False
successful_login,low,GB,11,False,True
successful_login,low,US,11,False,True
vpn_login,high,AU,14,False,True
account_lockout,medium,GB,1,False,False
failed_login,high,BR,21,False,False
suspicious_ip_activity,high,IN,16,True,True
failed_login,critical,KM,14,False,True
malware_alert,high,AU,18,True,False
suspicious_ip_activity,critical,AU,14,True,True
successful_login,medium,SG,13,False,True
failed_login,critical,SG,6,False,False
failed_login,low,CA,3,False,False
malware_alert,low,IN,17,True,False
failed_login,low,GB,16,False,True
vpn_login,low,US,14,False,True
suspicious_ip_activity,high,AU,16,True,True
successful_login,low,US,14,False,True
successful_login,low,DE,22,False,False
suspicious_ip_activity,critical,US,16,True,True
failed_login,critical,FR,20,False,False
successful_login,low,AU,17,False,False
brute_force_attempt,high,US,10,True,True
successful_login,low,AU,3,False,False
suspicious_ip_activity,critical,CA,18,True,False
failed_login,low,US,5,False,False
malware_alert,medium,DE,20,True,False
successful_login,low,FR,19,False,False
account_lockout,high,US,22,False,False
failed_login,medium,AU,17,False,False
brute_force_attempt,critical,US,5,True,False
successful_login,low,US,21,False,False
vpn_login,low,FR,15,False,True
failed_login,medium,US,18,False,False
successful_login,medium,US,14,False,True
failed_login,low,IN,3,False,False
brute_force_attempt,high,CA,18,True,False
vpn_login,low,DE,18,False,False
successful_login,high,FR,15,False,True
brute_force_attempt,high,GB,14,True,True
suspicious_ip_activity,high,US,13,True,True
successful_login,low,CA,17,False,False
failed_login,low,IN,16,False,True
vpn_login,medium,GB,6,False,False
privilege_escalation,critical,CA,21,True,False
privilege_escalation,low,US,17,True,False
brute_force_attempt,critical,BR,23,True,False
suspicious_ip_activity,critical,US,18,True,False
vpn_login,medium,US,21,False,False
failed_login,medium,GB,19,False,False
failed_login,medium,US,17,False,False
successful_login,low,US,20,False,False
suspicious_ip_activity,critical,FR,18,True,False
successful_login,low,GB,8,False,False
successful_login,low,US,4,False,False
successful_login,low,GB,21,False,False
successful_login,critical,JP,18,False,False
account_lockout,medium,CA,3,False,False
privilege_escalation,high,DE,18,True,False
successful_login,high,AU,17,False,False
failed_login,high,AU,22,False,False
vpn_login,medium,GB,16,False,True
failed_login,high,CA,18,False,False
successful_login,low,US,14,False,True
malware_alert,critical,US,22,True,False
vpn_login,medium,IN,3,False,False
vpn_login,low,JP,17,False,False
account_lockout,high,AU,17,False,False
vpn_login,high,US,15,False,True
successful_login,low,US,17,False,False
privilege_escalation,critical,AU,19,True,False
suspicious_ip_activity,critical,IN,19,True,False
suspicious_ip_activity,medium,US,7,True,False
suspicious_ip_activity,critical,DE,21,True,False
failed_login,high,SG,18,False,False
failed_login,medium,AU,20,False,False
brute_force_attempt,critical,CA,14,True,True
vpn_login,high,JP,21,False,False
successful_login,low,JP,16,False,True
vpn_login,critical,CA,11,False,True
suspicious_ip_activity,high,IN,14,True,True
failed_login,high,US,23,False,False
suspicious_ip_activity,critical,FR,17,True,False
failed_login,low,JP,19,False,False
brute_force_attempt,critical,US,12,True,True
account_lockout,low,AU,0,False,False
failed_login,medium,US,14,False,True
failed_login,medium,US,3,False,False
suspicious_ip_activity,high,US,2,True,False
vpn_login,low,US,17,False,False
successful_login,low,FR,15,False,True
successful_login,low,CA,12,False,True
malware_alert,high,US,21,True,False
privilege_escalation,high,BR,15,True,True
failed_login,medium,US,17,False,False
account_lockout,critical,US,18,False,False
failed_login,high,SD,14,False,True
vpn_login,critical,JP,1,False,False
successful_login,high,US,21,False,False
privilege_escalation,critical,DE,16,True,True
failed_login,low,BR,18,False,False
successful_login,low,US,15,False,True
suspicious_ip_activity,critical,GB,13,True,True
vpn_login,low,US,14,False,True
failed_login,critical,KM,18,False,False
vpn_login,critical,DE,16,False,True
vpn_login,high,JP,18,False,False
account_lockout,medium,AU,3,False,False
suspicious_ip_activity,medium,US,20,True,False
account_lockout,medium,US,17,False,False
failed_login,critical,AU,18,False,False
malware_alert,high,DE,10,True,True
successful_login,medium,GB,14,False,True
malware_alert,high,US,12,True,True
account_lockout,low,BR,17,False,False
failed_login,high,DE,20,False,False
failed_login,medium,US,10,False,True
failed_login,low,GB,10,False,True
failed_login,low,US,15,False,True
suspicious_ip_activity,critical,FR,14,True,True
successful_login,medium,CA,19,False,False
malware_alert,high,US,4,True,False
failed_login,critical,JP,12,False,True
privilege_escalation,critical,SG,20,True,False
account_lockout,low,DE,18,False,False
malware_alert,high,GB,21,True,False
privilege_escalation,medium,US,17,True,False
privilege_escalation,critical,US,21,True,False
successful_login,critical,IN,19,False,False
suspicious_ip_activity,critical,GB,12,True,True
failed_login,high,DE,16,False,True
privilege_escalation,high,US,21,True,False
suspicious_ip_activity,low,JP,4,True,False
successful_login,low,US,1,False,False
malware_alert,high,US,21,True,False
malware_alert,low,JP,9,True,True
suspicious_ip_activity,high,US,12,True,True
vpn_login,high,US,13,False,True
malware_alert,high,GB,11,True,True
brute_force_attempt,high,US,15,True,True
account_lockout,medium,US,23,False,False
suspicious_ip_activity,critical,FR,6,True,False
brute_force_attempt,critical,US,18,True,False
account_lockout,medium,JP,14,False,True
vpn_login,low,BR,21,False,False
failed_login,low,CA,16,False,True
suspicious_ip_activity,high,FR,15,True,True
successful_login,critical,US,6,False,False
suspicious_ip_activity,high,AU,19,True,False
privilege_escalation,critical,US,15,True,True
vpn_login,low,FR,16,False,True
successful_login,low,US,16,False,True
failed_login,low,AU,20,False,False
malware_alert,low,US,14,True,True
brute_force_attempt,high,US,18,True,False
malware_alert,medium,US,7,True,False
vpn_login,low,CA,17,False,False
vpn_login,low,US,17,False,False
suspicious_ip_activity,critical,US,19,True,False
failed_login,critical,US,20,False,False
vpn_login,medium,US,6,False,False
malware_alert,critical,US,19,True,False
brute_force_attempt,low,US,15,True,True
vpn_login,medium,CA,7,False,False
brute_force_attempt,critical,SG,16,True,True
successful_login,low,US,15,False,True
successful_login,medium,JP,7,False,False
vpn_login,critical,US,17,False,False
successful_login,high,US,10,False,True
brute_force_attempt,low,FR,16,True,True
successful_login,medium,US,18,False,False
vpn_login,medium,GB,21,False,False
successful_login,medium,BR,19,False,False
successful_login,low,GB,21,False,False
malware_alert,high,GB,15,True,True
account_lockout,low,DE,21,False,False
vpn_login,high,DE,18,False,False
successful_login,low,JP,14,False,True
successful_login,low,CA,20,False,False
account_lockout,medium,SG,14,False,True
successful_login,critical,SG,14,False,True
successful_login,medium,US,5,False,False
failed_login,low,US,20,False,False
successful_login,medium,IN,15,False,True
vpn_login,medium,JP,18,False,False
account_lockout,medium,GB,16,False,True
brute_force_attempt,medium,AU,21,True,False
suspicious_ip_activity,critical,DE,19,True,False
successful_login,high,US,15,False,True
successful_login,low,IN,14,False,True
account_lockout,critical,IN,21,False,False
account_lockout,low,GB,20,False,False
malware_alert,medium,CA,16,True,True
successful_login,low,DE,17,False,False
brute_force_attempt,critical,JP,17,True,False
malware_alert,high,US,17,True,False
successful_login,medium,DE,8,False,False
malware_alert,medium,US,10,True,True
failed_login,low,FR,12,False,True
brute_force_attempt,high,GB,17,True,False
suspicious_ip_activity,critical,CA,7,True,False
successful_login,low,JP,19,False,False
account_lockout,medium,JP,20,False,False
vpn_login,high,GB,16,False,True
suspicious_ip_activity,high,GB,17,True,False
suspicious_ip_activity,critical,DE,17,True,False
suspicious_ip_activity,medium,GB,15,True,True
privilege_escalation,critical,DE,19,True,False
brute_force_attempt,critical,GB,23,True,False
successful_login,critical,DE,15,False,True
vpn_login,high,US,16,False,True
vpn_login,critical,BR,18,False,False
account_lockout,medium,BR,21,False,False
account_lockout,medium,BR,19,False,False
privilege_escalation,high,DE,19,True,False
failed_login,low,CA,19,False,False
suspicious_ip_activity,high,US,14,True,True
successful_login,low,JP,10,False,True
successful_login,low,US,18,False,False
vpn_login,high,GB,16,False,True
vpn_login,medium,CA,13,False,True
successful_login,high,FR,20,False,False
successful_login,low,US,5,False,False
vpn_login,low,GB,21,False,False
malware_alert,high,US,21,True,False
failed_login,medium,JP,14,False,True
failed_login,low,US,16,False,True
privilege_escalation,critical,GB,21,True,False
account_lockout,low,IN,20,False,False
vpn_login,medium,JP,15,False,True
successful_login,low,GB,14,False,True
successful_login,low,DE,20,False,False
successful_login,medium,DE,15,False,True
suspicious_ip_activity,medium,DE,16,True,True
suspicious_ip_activity,critical,CA,20,True,False
successful_login,high,DE,22,False,False
privilege_escalation,critical,GB,19,True,False
malware_alert,high,US,14,True,True
successful_login,medium,GB,19,False,False
account_lockout,low,GB,14,False,True
suspicious_ip_activity,critical,JP,8,True,False
vpn_login,low,US,20,False,False
account_lockout,medium,GB,15,False,True
successful_login,low,JP,15,False,True
account_lockout,low,AU,14,False,True
successful_login,low,GB,16,False,True
account_lockout,medium,GB,17,False,False
malware_alert,medium,US,20,True,False
successful_login,high,GB,23,False,False
failed_login,low,JP,16,False,True
successful_login,medium,SG,18,False,False
failed_login,high,GB,22,False,False
successful_login,low,SG,15,False,True
malware_alert,medium,US,19,True,False
successful_login,high,AU,18,False,False
successful_login,high,AU,16,False,True
brute_force_attempt,medium,GB,14,True,True
failed_login,high,GB,14,False,True
vpn_login,high,AU,15,False,True
failed_login,critical,US,0,False,False
successful_login,low,US,13,False,True
failed_login,low,JP,8,False,False
account_lockout,critical,BR,21,False,False
vpn_login,medium,AU,2,False,False
failed_login,low,SG,16,False,True
successful_login,low,GB,15,False,True
vpn_login,medium,GB,12,False,True
malware_alert,high,GB,0,True,False
account_lockout,high,GB,3,False,False
malware_alert,high,DE,20,True,False
malware_alert,high,US,17,True,False
brute_force_attempt,critical,GB,12,True,True
failed_login,medium,US,17,False,False
account_lockout,low,BR,0,False,False
